idMiembroActivo,carnet,tipo
49200,201022139,Profesor visitante
49201,200297525,Profesor visitante
49202,201502380,Empleado
49203,201409474,Profesor visitante
49204,202118127,Profesor visitante
49205,201053766,Profesor titular
49206,202312599,Profesor visitante
49207,201311046,Estudiante
49208,200851759,Empleado
49209,201851403,Profesor titular
49210,202092390,Profesor visitante
49211,201135054,Profesor titular
49212,201264439,Empleado
49213,201736324,Profesor titular
49214,200496563,Estudiante
49215,200218972,Profesor titular
49216,200838447,Profesor visitante
49217,201133711,Estudiante
49218,201555904,Estudiante
49219,200409110,Empleado
49220,201379560,Empleado
49221,200279219,Estudiante
49222,200654319,Profesor visitante
49223,201992328,Profesor titular
49224,200867906,Empleado
49225,201576384,Estudiante
49226,200677455,Estudiante
49227,200096373,Profesor visitante
49228,200225197,Profesor titular
49229,200051453,Profesor visitante
49230,201561485,Empleado
49231,200534901,Profesor titular
49232,201555025,Empleado
49233,200885448,Profesor visitante
49234,202113031,Empleado
49235,201354052,Profesor titular
49236,200259208,Estudiante
49237,201600800,Profesor titular
49238,200844396,Profesor visitante
49239,201174798,Empleado
49240,201706906,Profesor visitante
49241,201200723,Profesor titular
49242,200002800,Estudiante
49243,200599519,Estudiante
49244,201476358,Estudiante
49245,202258127,Profesor visitante
49246,201409900,Estudiante
49247,200011437,Estudiante
49248,201924868,Profesor visitante
49249,201193763,Profesor visitante
49250,201097403,Profesor titular
49251,200515825,Profesor visitante
49252,200884823,Profesor visitante
49253,200893887,Estudiante
49254,200756002,Empleado
49255,201868579,Profesor visitante
49256,200394673,Profesor visitante
49257,200102116,Profesor titular
49258,201576227,Estudiante
49259,201915139,Profesor visitante
49260,201227735,Estudiante
49261,201232313,Profesor visitante
49262,200939785,Estudiante
49263,200912787,Estudiante
49264,201720408,Profesor visitante
49265,201412371,Profesor visitante
49266,200446000,Estudiante
49267,202255858,Empleado
49268,201407803,Profesor titular
49269,200375698,Empleado
49270,201921296,Profesor titular
49271,201766403,Empleado
49272,200125648,Empleado
49273,201172297,Empleado
49274,200248802,Estudiante
49275,200408303,Empleado
49276,201070729,Estudiante
49277,202109178,Estudiante
49278,200963599,Profesor titular
49279,201276805,Profesor titular
49280,200988900,Estudiante
49281,201210237,Estudiante
49282,201689150,Profesor titular
49283,201047590,Empleado
49284,201990962,Estudiante
49285,200396633,Estudiante
49286,200666445,Empleado
49287,202195740,Empleado
49288,202231218,Profesor visitante
49289,201567765,Profesor titular
49290,200241471,Empleado
49291,200479498,Profesor visitante
49292,200344992,Estudiante
49293,201912900,Estudiante
49294,201657064,Profesor visitante
49295,201493762,Profesor visitante
49296,200436656,Profesor visitante
49297,200963712,Estudiante
49298,200237445,Empleado
49299,201683828,Empleado
49300,200118366,Estudiante
49301,202133632,Profesor titular
49302,201116044,Empleado
49303,200571969,Empleado
49304,201397189,Empleado
49305,201160393,Empleado
49306,201787947,Empleado
49307,201539363,Empleado
49308,200626251,Empleado
49309,200538373,Empleado
49310,200844326,Estudiante
49311,200167353,Estudiante
49312,201257307,Profesor visitante
49313,200013457,Profesor titular
49314,200547901,Empleado
49315,200243599,Profesor visitante
49316,200626263,Estudiante
49317,201918103,Profesor visitante
49318,200293716,Estudiante
49319,201200653,Profesor titular
49320,200725328,Profesor visitante
49321,200843957,Estudiante
49322,200626854,Estudiante
49323,200095032,Profesor titular
49324,202303132,Empleado
49325,201507690,Estudiante
49326,200666168,Estudiante
49327,201788852,Estudiante
49328,201747172,Profesor titular
49329,200840031,Estudiante
49330,201736307,Estudiante
49331,202136301,Profesor visitante
49332,200268999,Profesor visitante
49333,200590339,Profesor titular
49334,201733706,Profesor titular
49335,202232697,Profesor visitante
49336,201044924,Profesor visitante
49337,200378708,Empleado
49338,200671751,Empleado
49339,200107716,Profesor visitante
49340,201237227,Profesor visitante
49341,202240919,Estudiante
49342,201371542,Empleado
49343,200911211,Empleado
49344,201969810,Profesor titular
49345,201770485,Profesor titular
49346,200091040,Profesor titular
49347,200916950,Profesor visitante
49348,201454109,Empleado
49349,200145883,Empleado
49350,200180240,Profesor visitante
49351,201750906,Estudiante
49352,200928089,Profesor titular
49353,200811184,Empleado
49354,201251125,Estudiante
49355,201984717,Profesor titular
49356,201083347,Profesor visitante
49357,200484659,Profesor visitante
49358,201464026,Estudiante
49359,201397782,Estudiante
49360,200102376,Estudiante
49361,202298658,Profesor titular
49362,200855692,Empleado
49363,202238225,Profesor visitante
49364,201334045,Empleado
49365,202143470,Estudiante
49366,200761651,Profesor titular
49367,200271495,Profesor visitante
49368,201407729,Empleado
49369,202067511,Profesor visitante
49370,202127514,Empleado
49371,201511551,Estudiante
49372,201925555,Estudiante
49373,200577921,Profesor visitante
49374,200091817,Profesor visitante
49375,200125119,Profesor visitante
49376,202260879,Profesor titular
49377,200988663,Estudiante
49378,200807851,Empleado
49379,202233330,Profesor titular
49380,200285597,Empleado
49381,201859900,Profesor titular
49382,201016110,Empleado
49383,202210650,Empleado
49384,201355910,Estudiante
49385,201602790,Profesor titular
49386,201897189,Empleado
49387,200286052,Profesor titular
49388,200681815,Estudiante
49389,201057445,Empleado
49390,200137913,Estudiante
49391,201835527,Estudiante
49392,200811899,Estudiante
49393,201579668,Empleado
49394,202215892,Profesor titular
49395,200090044,Empleado
49396,202197037,Profesor visitante
49397,201820868,Empleado
49398,201697855,Empleado
49399,202097419,Profesor titular
49400,201280208,Empleado
49401,201300561,Estudiante
49402,200980025,Profesor titular
49403,202276411,Empleado
49404,201791995,Profesor visitante
49405,201732267,Profesor titular
49406,201491971,Profesor visitante
49407,200631178,Estudiante
49408,201681285,Estudiante
49409,201100217,Profesor titular
49410,202230781,Estudiante
49411,201967110,Empleado
49412,200579086,Profesor visitante
49413,201228384,Profesor titular
49414,201943080,Empleado
49415,202156497,Profesor titular
49416,202252250,Estudiante
49417,201643410,Profesor titular
49418,200226125,Empleado
49419,200940083,Estudiante
49420,201989286,Empleado
49421,201394029,Estudiante
49422,201871941,Estudiante
49423,202093988,Estudiante
49424,201842278,Estudiante
49425,202034204,Profesor visitante
49426,201361898,Profesor titular
49427,200038549,Empleado
49428,201566458,Profesor visitante
49429,200784356,Empleado
49430,200718116,Profesor titular
49431,200691553,Profesor titular
49432,201741068,Profesor visitante
49433,202011423,Estudiante
49434,200146100,Profesor titular
49435,201745173,Profesor visitante
49436,200855433,Profesor titular
49437,201419337,Estudiante
49438,201369208,Estudiante
49439,200181078,Profesor titular
49440,200363266,Estudiante
49441,202115818,Estudiante
49442,201082451,Estudiante
49443,200674510,Empleado
49444,201681139,Estudiante
49445,200947895,Profesor visitante
49446,201361262,Profesor titular
49447,200442549,Profesor titular
49448,200522567,Estudiante
49449,200099736,Empleado
49450,200429037,Profesor titular
49451,201251133,Profesor titular
49452,201153571,Profesor visitante
49453,202016344,Estudiante
49454,202197421,Profesor titular
49455,200468907,Profesor visitante
49456,202278532,Profesor visitante
49457,201299448,Profesor titular
49458,200531233,Estudiante
49459,201485249,Profesor titular
49460,200906544,Profesor visitante
49461,201045531,Profesor visitante
49462,201186006,Empleado
49463,200426247,Profesor visitante
49464,200229797,Profesor visitante
49465,200430239,Empleado
49466,201645286,Empleado
49467,200211703,Estudiante
49468,200964529,Estudiante
49469,200471661,Empleado
49470,201513831,Empleado
49471,200610525,Estudiante
49472,200284617,Estudiante
49473,201369007,Profesor titular
49474,200695231,Profesor visitante
49475,200502455,Estudiante
49476,202175743,Profesor titular
49477,200181770,Profesor visitante
49478,202006334,Profesor titular
49479,200245437,Empleado
49480,200124832,Empleado
49481,201856915,Empleado
49482,200754980,Estudiante
49483,200196793,Empleado
49484,201294048,Empleado
49485,202027184,Profesor visitante
49486,201423660,Empleado
49487,200829995,Profesor visitante
49488,202116132,Profesor titular
49489,200403908,Profesor visitante
49490,200703734,Estudiante
49491,202080226,Empleado
49492,202253546,Profesor visitante
49493,200168793,Empleado
49494,200363514,Empleado
49495,201269875,Profesor titular
49496,201772127,Profesor visitante
49497,200406054,Profesor titular
49498,201551211,Profesor titular
49499,200109797,Empleado
49500,200536631,Estudiante
49501,201904131,Estudiante
49502,201838282,Empleado
49503,201426854,Estudiante
49504,200468100,Empleado
49505,201326961,Profesor visitante
49506,202234099,Profesor titular
49507,202191669,Empleado
49508,201947603,Profesor visitante
49509,201901981,Empleado
49510,201884612,Profesor titular
49511,200680624,Estudiante
49512,201953473,Profesor visitante
49513,201897862,Profesor titular
49514,201314834,Estudiante
49515,201225072,Profesor titular
49516,200561228,Profesor visitante
49517,201097034,Profesor titular
49518,200972343,Profesor titular
49519,201430895,Profesor titular
49520,201039377,Estudiante
49521,201713289,Empleado
49522,201651568,Estudiante
49523,200606637,Profesor titular
49524,200075616,Empleado
49525,200270186,Profesor titular
49526,201769616,Profesor titular
49527,200636923,Profesor titular
49528,200105872,Profesor titular
49529,200750396,Empleado
49530,200446079,Profesor visitante
49531,201055440,Profesor visitante
49532,200347728,Empleado
49533,201650406,Empleado
49534,201354293,Profesor visitante
49535,200385299,Empleado
49536,201163345,Profesor visitante
49537,201604294,Empleado
49538,200456381,Empleado
49539,200690588,Profesor titular
49540,201170416,Estudiante
49541,200381890,Empleado
49542,200775623,Profesor visitante
49543,201898842,Empleado
49544,201523165,Profesor visitante
49545,201137917,Estudiante
49546,201573152,Profesor titular
49547,200827206,Estudiante
49548,201867267,Empleado
49549,201976894,Profesor visitante
49550,200850792,Profesor titular
49551,201177913,Profesor visitante
49552,200038704,Estudiante
49553,202061191,Estudiante
49554,200380958,Profesor titular
49555,201481381,Profesor titular
49556,202203129,Profesor titular
49557,200520728,Profesor titular
49558,201159774,Profesor visitante
49559,201817289,Profesor titular
49560,201215292,Estudiante
49561,202202056,Empleado
49562,200334084,Profesor visitante
49563,202315784,Estudiante
49564,200802162,Profesor titular
49565,201465195,Profesor titular
49566,200527977,Profesor visitante
49567,201085770,Profesor titular
49568,200403842,Estudiante
49569,200491698,Profesor titular
49570,201990340,Profesor visitante
49571,202293317,Profesor visitante
49572,202012400,Profesor visitante
49573,200918306,Estudiante
49574,201817839,Estudiante
49575,201350222,Profesor visitante
49576,200050699,Profesor titular
49577,201534684,Profesor titular
49578,202204181,Profesor titular
49579,201479372,Empleado
49580,201423440,Profesor titular
49581,201916932,Estudiante
49582,200464419,Profesor visitante
49583,200920411,Profesor visitante
49584,201341529,Estudiante
49585,202289988,Estudiante
49586,200333414,Estudiante
49587,200255566,Empleado
49588,201591890,Empleado
49589,201925897,Estudiante
49590,202103732,Estudiante
49591,200239557,Profesor titular
49592,201852485,Estudiante
49593,200287766,Profesor visitante
49594,200750502,Profesor titular
49595,200661969,Estudiante
49596,200246466,Profesor visitante
49597,200310598,Profesor titular
49598,200115424,Empleado
49599,202194149,Empleado
49600,200769937,Profesor visitante
49601,200071969,Profesor titular
49602,201386362,Profesor titular
49603,200088654,Profesor titular
49604,200378782,Profesor visitante
49605,200056711,Profesor visitante
49606,201938094,Profesor visitante
49607,200697622,Profesor titular
49608,200332430,Estudiante
49609,201748557,Profesor titular
49610,200016383,Profesor titular
49611,200667322,Profesor titular
49612,201876912,Estudiante
49613,200664982,Empleado
49614,200886418,Profesor titular
49615,201764668,Profesor visitante
49616,200038626,Profesor visitante
49617,200076275,Profesor titular
49618,200522875,Profesor visitante
49619,200887125,Profesor titular
49620,200293106,Profesor visitante
49621,201733988,Empleado
49622,200113156,Profesor visitante
49623,201450450,Empleado
49624,201079894,Profesor visitante
49625,200854153,Empleado
49626,201096864,Profesor titular
49627,202142706,Profesor titular
49628,201667754,Estudiante
49629,200511875,Profesor titular
49630,200973739,Profesor titular
49631,200172091,Profesor titular
49632,201500993,Profesor visitante
49633,200222976,Estudiante
49634,201130943,Profesor titular
49635,200421637,Profesor visitante
49636,201166090,Profesor titular
49637,201863466,Profesor visitante
49638,200100746,Empleado
49639,201571354,Empleado
49640,200503453,Estudiante
49641,201898208,Profesor visitante
49642,201993542,Estudiante
49643,201338965,Empleado
49644,200248569,Profesor titular
49645,201577015,Estudiante
49646,201303792,Estudiante
49647,200507091,Empleado
49648,200309201,Profesor visitante
49649,200679346,Profesor visitante
49650,200931089,Empleado
49651,202003338,Estudiante
49652,200026788,Empleado
49653,200251833,Empleado
49654,200209605,Profesor visitante
49655,200424517,Empleado
49656,201827432,Empleado
49657,201305998,Profesor titular
49658,201860628,Estudiante
49659,201744647,Estudiante
49660,201635671,Empleado
49661,200350065,Empleado
49662,201271046,Empleado
49663,201526601,Profesor visitante
49664,201289771,Profesor titular
49665,200673692,Profesor titular
49666,200205463,Empleado
49667,200591665,Profesor visitante
49668,201082931,Empleado
49669,202121543,Profesor visitante
49670,202298397,Empleado
49671,200378827,Empleado
49672,200468049,Profesor titular
49673,201682074,Empleado
49674,200910361,Empleado
49675,200676293,Profesor titular
49676,200219981,Profesor titular
49677,200744571,Profesor visitante
49678,202051107,Empleado
49679,201337191,Profesor titular
49680,202302116,Profesor visitante
49681,200291213,Empleado
49682,200330465,Empleado
49683,201541161,Profesor titular
49684,200823721,Estudiante
49685,202257296,Profesor titular
49686,201608137,Profesor visitante
49687,201829051,Profesor visitante
49688,201520728,Profesor visitante
49689,201966360,Empleado
49690,201227261,Profesor titular
49691,201905987,Profesor titular
49692,202271858,Empleado
49693,201558606,Estudiante
49694,202304624,Estudiante
49695,201465113,Profesor titular
49696,201647804,Profesor visitante
49697,200187019,Profesor visitante
49698,201253780,Empleado
49699,201310491,Estudiante
49700,201729987,Profesor titular
49701,201237622,Profesor visitante
49702,200721613,Empleado
49703,202069192,Estudiante
49704,200552353,Empleado
49705,202058338,Empleado
49706,200743708,Profesor visitante
49707,201603760,Profesor visitante
49708,201748636,Profesor titular
49709,200694330,Estudiante
49710,200243692,Profesor visitante
49711,201556163,Profesor titular
49712,201924150,Estudiante
49713,200617279,Empleado
49714,200991356,Profesor visitante
49715,200995601,Empleado
49716,200111631,Empleado
49717,200626163,Profesor visitante
49718,200230232,Profesor titular
49719,202275077,Empleado
49720,200187912,Profesor titular
49721,200532796,Empleado
49722,200548472,Estudiante
49723,201437553,Estudiante
49724,201147561,Profesor titular
49725,200512663,Empleado
49726,201584530,Profesor titular
49727,200537222,Estudiante
49728,200806043,Profesor titular
49729,201652694,Profesor visitante
49730,200531829,Profesor titular
49731,202061574,Estudiante
49732,200943440,Estudiante
49733,201617012,Profesor visitante
49734,201044153,Profesor visitante
49735,202173874,Profesor visitante
49736,200272109,Empleado
49737,201870928,Profesor visitante
49738,200346184,Empleado
49739,201051917,Profesor titular
49740,200010395,Estudiante
49741,201548877,Estudiante
49742,201755872,Profesor titular
49743,200192777,Profesor titular
49744,200967113,Profesor titular
49745,200529823,Empleado
49746,201349884,Empleado
49747,201870094,Profesor titular
49748,201648573,Profesor visitante
49749,200151809,Estudiante
49750,201476271,Estudiante
49751,201386942,Profesor visitante
49752,201249045,Empleado
49753,200386879,Estudiante
49754,200931693,Profesor titular
49755,200832575,Profesor titular
49756,201250203,Estudiante
49757,200910728,Profesor visitante
49758,201380913,Empleado
49759,200972740,Profesor titular
49760,202161278,Profesor visitante
49761,200698271,Profesor visitante
49762,200839881,Empleado
49763,201889799,Empleado
49764,202295466,Profesor visitante
49765,202192417,Profesor visitante
49766,200210643,Profesor titular
49767,202140497,Profesor visitante
49768,202197392,Estudiante
49769,200074082,Profesor visitante
49770,202016261,Estudiante
49771,200890530,Estudiante
49772,201708907,Profesor titular
49773,202227355,Estudiante
49774,200984648,Profesor visitante
49775,202309049,Profesor visitante
49776,201046088,Profesor visitante
49777,201462796,Estudiante
49778,200241433,Estudiante
49779,200670449,Estudiante
49780,201920226,Profesor titular
49781,201875612,Empleado
49782,201801634,Profesor titular
49783,200105512,Profesor titular
49784,201138442,Profesor titular
49785,201607316,Profesor visitante
49786,201306141,Empleado
49787,202007225,Profesor titular
49788,201134094,Profesor visitante
49789,201766049,Profesor visitante
49790,202221310,Estudiante
49791,202046377,Profesor titular
49792,201911755,Estudiante
49793,201048985,Empleado
49794,200939286,Estudiante
49795,200668838,Profesor titular
49796,200875124,Estudiante
49797,200756486,Profesor titular
49798,201375621,Profesor titular
49799,201286951,Empleado
49800,201282430,Profesor visitante
49801,202191352,Empleado
49802,202277643,Profesor visitante
49803,201941686,Profesor visitante
49804,200915221,Estudiante
49805,200071384,Profesor visitante
49806,200219947,Empleado
49807,201772671,Estudiante
49808,201079168,Estudiante
49809,201377486,Profesor titular
49810,200135141,Profesor titular
49811,201946868,Profesor titular
49812,200162294,Profesor visitante
49813,200488937,Estudiante
49814,201064018,Estudiante
49815,201586104,Profesor visitante
49816,200455139,Profesor titular
49817,200983766,Profesor titular
49818,200627384,Profesor visitante
49819,200212418,Estudiante
49820,200354355,Estudiante
49821,200639795,Estudiante
49822,201347531,Profesor titular
49823,201470734,Empleado
49824,200020298,Estudiante
49825,201364711,Profesor titular
49826,201553289,Estudiante
49827,200865214,Empleado
49828,200942470,Profesor titular
49829,200251220,Empleado
49830,200276632,Profesor visitante
49831,200379679,Profesor titular
49832,202265119,Estudiante
49833,200440297,Empleado
49834,201211343,Estudiante
49835,201483750,Empleado
49836,201963794,Estudiante
49837,200218023,Empleado
49838,200902625,Profesor titular
49839,201158324,Empleado
49840,201162424,Profesor titular
49841,202042078,Estudiante
49842,200238369,Profesor visitante
49843,201345430,Empleado
49844,201283421,Estudiante
49845,201391156,Empleado
49846,201885909,Estudiante
49847,200105683,Estudiante
49848,202312796,Estudiante
49849,201859964,Profesor visitante
49850,200620246,Empleado
49851,201310725,Estudiante
49852,202241219,Profesor titular
49853,201285516,Profesor titular
49854,201804568,Empleado
49855,200221973,Profesor titular
49856,200509032,Estudiante
49857,200168798,Profesor visitante
49858,201717232,Profesor titular
49859,201978329,Profesor titular
49860,201676283,Estudiante
49861,202300309,Profesor titular
49862,201641816,Profesor visitante
49863,200805180,Empleado
49864,200453651,Profesor visitante
49865,200979230,Empleado
49866,201131781,Estudiante
49867,201935844,Profesor titular
49868,201748762,Profesor visitante
49869,201705382,Profesor titular
49870,200684222,Profesor titular
49871,201041624,Estudiante
49872,201171466,Profesor titular
49873,200280296,Empleado
49874,202045801,Empleado
49875,200371034,Estudiante
49876,201192788,Empleado
49877,201888000,Estudiante
49878,202159095,Estudiante
49879,200787728,Profesor visitante
49880,200074950,Profesor titular
49881,201030796,Profesor titular
49882,201056624,Profesor visitante
49883,200568347,Profesor titular
49884,201996824,Profesor visitante
49885,201348516,Profesor visitante
49886,201519626,Profesor visitante
49887,201900803,Profesor titular
49888,200107822,Estudiante
49889,201482968,Profesor visitante
49890,200052564,Empleado
49891,200318986,Profesor titular
49892,201598273,Empleado
49893,202232127,Profesor titular
49894,201650175,Empleado
49895,200030190,Profesor titular
49896,200624938,Estudiante
49897,202127447,Profesor visitante
49898,201998051,Profesor visitante
49899,201838918,Empleado
49900,200504117,Empleado
49901,201453437,Profesor visitante
49902,202233362,Profesor visitante
49903,202059746,Profesor titular
49904,200242382,Profesor titular
49905,200795436,Empleado
49906,201133819,Profesor visitante
49907,201366127,Estudiante
49908,200428074,Estudiante
49909,200898612,Profesor titular
49910,201348757,Empleado
49911,200515846,Estudiante
49912,200201571,Empleado
49913,201299041,Estudiante
49914,201772427,Empleado
49915,201497626,Profesor titular
49916,201464919,Estudiante
49917,201352944,Profesor visitante
49918,201715162,Estudiante
49919,202060283,Profesor visitante
49920,200394909,Profesor visitante
49921,201615545,Profesor titular
49922,201269211,Profesor visitante
49923,201457754,Profesor titular
49924,201398687,Estudiante
49925,200555390,Profesor visitante
49926,201547286,Estudiante
49927,200925581,Profesor visitante
49928,200223597,Estudiante
49929,201429316,Empleado
49930,201713061,Empleado
49931,200546938,Estudiante
49932,200568979,Profesor visitante
49933,200141063,Profesor visitante
49934,202144615,Empleado
49935,202019085,Profesor titular
49936,200479514,Estudiante
49937,200531576,Profesor titular
49938,200866598,Profesor titular
49939,201835307,Estudiante
49940,200517699,Profesor visitante
49941,200084815,Empleado
49942,201863806,Profesor titular
49943,200615157,Estudiante
49944,200661579,Empleado
49945,202287007,Estudiante
49946,202111644,Profesor titular
49947,200956040,Empleado
49948,200618068,Empleado
49949,201223037,Profesor titular
49950,201708509,Empleado
49951,200156399,Empleado
49952,201389208,Empleado
49953,201520311,Profesor titular
49954,200222523,Empleado
49955,200477244,Profesor visitante
49956,200871556,Profesor titular
49957,201956890,Estudiante
49958,201480444,Profesor titular
49959,201329052,Empleado
49960,200197460,Profesor titular
49961,201424254,Profesor visitante
49962,201952037,Profesor visitante
49963,202018207,Estudiante
49964,202309307,Profesor visitante
49965,201469841,Estudiante
49966,202034506,Profesor titular
49967,200379984,Profesor visitante
49968,201958787,Profesor titular
49969,200927713,Empleado
49970,202302772,Profesor titular
49971,201700548,Profesor visitante
49972,201513769,Profesor visitante
49973,200141358,Profesor titular
49974,202033942,Empleado
49975,200063891,Profesor titular
49976,201240184,Profesor titular
49977,201314148,Profesor titular
49978,202220832,Profesor titular
49979,201176814,Empleado
49980,201119402,Empleado
49981,200229784,Estudiante
49982,201673367,Profesor titular
49983,201366823,Profesor visitante
49984,202138480,Profesor visitante
49985,201417213,Estudiante
49986,201347791,Profesor titular
49987,200952549,Estudiante
49988,201127212,Profesor visitante
49989,201173445,Profesor titular
49990,200875721,Estudiante
49991,200533229,Profesor titular
49992,200420571,Profesor visitante
49993,200997085,Empleado
49994,200554019,Estudiante
49995,201493733,Profesor titular
49996,202125733,Profesor visitante
49997,200428283,Profesor visitante
49998,201540618,Estudiante
49999,200385585,Profesor visitante
50000,201369020,Empleado
50001,200745012,Profesor titular
50002,200432496,Empleado
50003,202106775,Estudiante
50004,200385520,Empleado
50005,200408371,Estudiante
50006,201360083,Profesor titular
50007,200538283,Empleado
50008,200047205,Profesor titular
50009,200832907,Profesor visitante
50010,202205236,Profesor visitante
50011,200612227,Profesor titular
50012,201200592,Estudiante
50013,200834638,Estudiante
50014,201015396,Estudiante
50015,201989102,Estudiante
50016,201076118,Empleado
50017,200380838,Estudiante
50018,200775818,Estudiante
50019,200530948,Empleado
50020,200013708,Profesor visitante
50021,200500617,Profesor titular
50022,200252005,Profesor visitante
50023,200254460,Empleado
50024,200979403,Profesor visitante
50025,202128205,Profesor visitante
50026,202034197,Estudiante
50027,200182166,Estudiante
50028,200277303,Profesor titular
50029,200739554,Estudiante
50030,201547472,Empleado
50031,201263503,Empleado
50032,200780133,Empleado
50033,202138456,Estudiante
50034,200919740,Empleado
50035,201890996,Profesor visitante
50036,202052280,Empleado
50037,201189526,Estudiante
50038,201501858,Profesor titular
50039,200007956,Empleado
50040,201709846,Estudiante
50041,200784357,Profesor titular
50042,200086390,Profesor titular
50043,200190016,Estudiante
50044,201506002,Profesor visitante
50045,201877885,Empleado
50046,200234628,Estudiante
50047,200369350,Profesor visitante
50048,201773898,Estudiante
50049,201743857,Profesor visitante
50050,200857103,Profesor visitante
50051,200829638,Estudiante
50052,201244132,Profesor visitante
50053,201573875,Empleado
50054,201891704,Profesor visitante
50055,202191383,Profesor visitante
50056,201930175,Empleado
50057,201780320,Empleado
50058,201263247,Profesor titular
50059,200076242,Profesor visitante
50060,200021557,Estudiante
50061,201295108,Profesor visitante
50062,200158812,Profesor titular
50063,201172538,Estudiante
50064,201020985,Empleado
50065,201277199,Empleado
50066,200484946,Estudiante
50067,200536421,Profesor titular
50068,201977402,Estudiante
50069,200339497,Estudiante
50070,200653214,Empleado
50071,201367526,Empleado
50072,200780376,Empleado
50073,202010273,Profesor titular
50074,200411204,Estudiante
50075,200993921,Profesor titular
50076,200095023,Estudiante
50077,202317646,Empleado
50078,200108563,Empleado
50079,200927002,Estudiante
50080,201417863,Estudiante
50081,201717739,Empleado
50082,200134538,Empleado
50083,200088912,Profesor titular
50084,201875272,Profesor titular
50085,201507454,Empleado
50086,201672776,Empleado
50087,200995095,Empleado
50088,201099474,Estudiante
50089,202222393,Profesor visitante
50090,201648006,Profesor titular
50091,201647806,Estudiante
50092,201058961,Estudiante
50093,200224336,Profesor visitante
50094,202103452,Empleado
50095,200797119,Profesor titular
50096,200736906,Empleado
50097,201883058,Profesor titular
50098,200394289,Profesor titular
50099,201609424,Profesor visitante
50100,202076214,Profesor titular
50101,202238746,Profesor visitante
50102,201417478,Profesor visitante
50103,202034957,Profesor titular
50104,200855876,Estudiante
50105,201839037,Estudiante
50106,200007020,Profesor visitante
50107,201018145,Profesor visitante
50108,200915626,Profesor visitante
50109,202142735,Estudiante
50110,201518304,Empleado
50111,202286204,Estudiante
50112,201335052,Profesor visitante
50113,201496596,Empleado
50114,200172607,Profesor visitante
50115,202107623,Empleado
50116,200853341,Profesor visitante
50117,201082203,Estudiante
50118,201146232,Estudiante
50119,200913931,Empleado
50120,202121922,Empleado
50121,200790400,Profesor titular
50122,201778672,Profesor visitante
50123,202258868,Profesor visitante
50124,202154202,Profesor titular
50125,201673314,Estudiante
50126,202180804,Profesor titular
50127,201811987,Estudiante
50128,200956468,Profesor titular
50129,200394173,Estudiante
50130,200090713,Estudiante
50131,201809215,Profesor titular
50132,202210982,Profesor visitante
50133,202070016,Empleado
50134,200986130,Profesor titular
50135,200903645,Profesor visitante
50136,202198805,Profesor titular
50137,201654298,Profesor visitante
50138,201787512,Profesor visitante
50139,201041826,Profesor visitante
50140,201386292,Estudiante
50141,200051894,Empleado
50142,201421831,Profesor titular
50143,200154312,Profesor visitante
50144,202110198,Estudiante
50145,202031452,Estudiante
50146,201696411,Estudiante
50147,201702105,Profesor visitante
50148,202183897,Estudiante
50149,201753014,Empleado
50150,201254615,Profesor visitante
50151,201025080,Profesor visitante
50152,202106228,Profesor visitante
50153,201704483,Profesor visitante
50154,200342421,Estudiante
50155,201385921,Estudiante
50156,201388308,Empleado
50157,201521899,Profesor titular
50158,201783178,Empleado
50159,200215381,Empleado
50160,200408738,Estudiante
50161,200865922,Estudiante
50162,201656933,Profesor titular
50163,201847562,Empleado
50164,200030987,Profesor visitante
50165,200259736,Profesor visitante
50166,202186545,Empleado
50167,202195995,Profesor titular
50168,201392295,Estudiante
50169,201633749,Estudiante
50170,200566331,Empleado
50171,200090000,Estudiante
50172,202081026,Empleado
50173,200229137,Profesor titular
50174,201323706,Empleado
50175,201004758,Empleado
50176,201428282,Profesor titular
50177,200769599,Profesor visitante
50178,201782598,Profesor visitante
50179,200547248,Empleado
50180,200218448,Profesor visitante
50181,200736167,Empleado
50182,201434615,Estudiante
50183,200595434,Profesor visitante
50184,200102820,Profesor visitante
50185,200267098,Empleado
50186,201538359,Profesor visitante
50187,201610195,Profesor titular
50188,200375283,Estudiante
50189,200230775,Estudiante
50190,200618724,Profesor visitante
50191,200201890,Estudiante
50192,200602102,Estudiante
50193,200530584,Estudiante
50194,200177011,Estudiante
50195,201555217,Estudiante
50196,202270364,Empleado
50197,200721043,Profesor titular
50198,200699885,Estudiante
50199,200534570,Profesor titular
50200,200649788,Profesor titular
50201,201343809,Profesor visitante
50202,200718791,Empleado
50203,200350813,Estudiante
50204,200260445,Empleado
50205,200764218,Profesor titular
50206,200138684,Profesor visitante
50207,201846632,Estudiante
50208,200071864,Profesor titular
50209,200433129,Profesor titular
50210,200629220,Empleado
50211,200173083,Profesor titular
50212,201642706,Profesor visitante
50213,201488838,Estudiante
50214,201039902,Profesor titular
50215,200990078,Empleado
50216,202298420,Empleado
50217,201478486,Estudiante
50218,202267542,Estudiante
50219,200794325,Estudiante
50220,202076106,Empleado
50221,200414231,Empleado
50222,201250987,Empleado
50223,200616166,Profesor titular
50224,201508032,Empleado
50225,202135264,Profesor visitante
50226,200143564,Empleado
50227,201924312,Empleado
50228,201426644,Profesor visitante
50229,202027594,Estudiante
50230,202214049,Profesor titular
50231,201631815,Estudiante
50232,201153229,Empleado
50233,201023332,Empleado
50234,201615455,Profesor visitante
50235,201976813,Profesor visitante
