idServicio,nombre,costo
78677,Gimnasio,427864
78678,Spa,360736
78679,Spa,400158
78680,Spa,390629
78681,Cocina,139955
78682,Piscina,341904
78683,Turco,1089
78684,Gimnasio,249948
78685,Gimnasio,71218
78686,Piscina,329670
78687,Gimnasio,484321
78688,Piscina,425735
78689,Comida,413281
78690,Cocina,421665
78691,Piscina,274228
78692,Gimnasio,235479
78693,Gimnasio,427473
78694,Comida,416662
78695,Spa,230788
78696,Spa,479179
78697,Sauna,129237
78698,Gimnasio,66144
78699,Comida,376358
78700,Comida,408308
78701,Turco,119681
78702,Piscina,82780
78703,Gimnasio,342420
78704,Cocina,22303
78705,Comida,113415
78706,Turco,290861
78707,Gimnasio,105923
78708,Cocina,335796
78709,Turco,8737
78710,Spa,102383
78711,Piscina,92066
78712,Piscina,387978
78713,Cocina,109079
78714,Comida,319195
78715,Gimnasio,160189
78716,Turco,260430
78717,Turco,354909
78718,Comida,294005
78719,Cocina,435087
78720,Gimnasio,11298
78721,Spa,83889
78722,Cocina,365390
78723,Turco,143295
78724,Comida,200352
78725,Spa,111570
78726,Turco,278872
78727,Cocina,408702
78728,Gimnasio,135721
78729,Gimnasio,324792
78730,Sauna,73309
78731,Spa,413831
78732,Turco,375610
78733,Cocina,318553
78734,Piscina,23266
78735,Spa,432279
78736,Piscina,147527
78737,Sauna,178572
78738,Comida,45920
78739,Turco,201505
78740,Spa,392476
78741,Piscina,192536
78742,Turco,423347
78743,Cocina,376640
78744,Sauna,97944
78745,Sauna,172880
78746,Gimnasio,377306
78747,Comida,123241
78748,Piscina,256572
78749,Piscina,295557
78750,Gimnasio,199505
78751,Cocina,75343
78752,Turco,352375
78753,Cocina,204801
78754,Spa,164872
78755,Piscina,292692
78756,Cocina,414613
78757,Turco,189705
78758,Piscina,216190
78759,Gimnasio,400337
78760,Gimnasio,313038
78761,Spa,419847
78762,Comida,270169
78763,Spa,276754
78764,Comida,313602
78765,Gimnasio,418543
78766,Piscina,332325
78767,Piscina,400741
78768,Sauna,437534
78769,Turco,91536
78770,Comida,458976
78771,Comida,312063
78772,Turco,357029
78773,Gimnasio,313729
78774,Cocina,279783
78775,Turco,317785
78776,Piscina,345944
78777,Piscina,458836
78778,Cocina,233648
78779,Sauna,316022
78780,Sauna,297091
78781,Gimnasio,453379
78782,Piscina,84655
78783,Sauna,43113
78784,Cocina,499365
78785,Sauna,376021
78786,Comida,449063
78787,Gimnasio,183275
78788,Sauna,357140
78789,Cocina,134145
78790,Cocina,155696
78791,Gimnasio,224091
78792,Gimnasio,276002
78793,Cocina,443549
78794,Sauna,48267
78795,Piscina,73098
78796,Turco,120402
78797,Turco,131306
78798,Gimnasio,78817
78799,Piscina,386762
78800,Sauna,340357
78801,Cocina,264066
78802,Comida,388856
78803,Turco,429460
78804,Spa,269172
78805,Comida,377876
78806,Turco,108963
78807,Comida,168643
78808,Sauna,285133
78809,Piscina,361887
78810,Gimnasio,182488
78811,Spa,353516
78812,Comida,95126
78813,Turco,204331
78814,Comida,399377
78815,Spa,403337
78816,Sauna,136759
78817,Turco,233205
78818,Comida,203655
78819,Sauna,33931
78820,Spa,116918
78821,Comida,191954
78822,Comida,93333
78823,Piscina,386855
78824,Cocina,357484
78825,Cocina,401917
78826,Gimnasio,54718
78827,Comida,119002
78828,Cocina,32483
78829,Cocina,369423
78830,Turco,422946
78831,Spa,184313
78832,Piscina,323284
78833,Spa,167422
78834,Turco,15156
78835,Sauna,294591
78836,Gimnasio,132383
78837,Turco,358479
78838,Cocina,482
78839,Comida,9918
78840,Sauna,201363
78841,Comida,244899
78842,Gimnasio,169922
78843,Sauna,485241
78844,Gimnasio,381974
78845,Piscina,315931
78846,Cocina,237012
78847,Cocina,11604
78848,Gimnasio,2150
78849,Comida,120096
78850,Comida,307634
78851,Comida,157071
78852,Piscina,42007
78853,Gimnasio,392631
78854,Turco,281104
78855,Piscina,62636
78856,Cocina,387022
78857,Sauna,282358
78858,Cocina,352303
78859,Turco,46170
78860,Gimnasio,92441
78861,Comida,27577
78862,Gimnasio,62046
78863,Spa,78689
78864,Spa,108733
78865,Spa,227206
78866,Spa,478210
78867,Piscina,78237
78868,Comida,276290
78869,Sauna,337591
78870,Comida,285880
78871,Piscina,457370
78872,Turco,1379
78873,Gimnasio,70168
78874,Sauna,498055
78875,Sauna,343395
78876,Comida,149824
78877,Cocina,196542
78878,Sauna,301556
78879,Cocina,247183
78880,Piscina,192836
78881,Gimnasio,175175
78882,Spa,472600
78883,Turco,22585
78884,Spa,130791
78885,Sauna,405853
78886,Turco,424437
78887,Gimnasio,177316
78888,Spa,412020
78889,Comida,148715
78890,Gimnasio,85616
78891,Comida,131108
78892,Comida,299849
78893,Gimnasio,60343
78894,Turco,250272
78895,Gimnasio,280324
78896,Spa,117011
78897,Piscina,446052
78898,Sauna,241773
78899,Piscina,269629
78900,Gimnasio,173060
78901,Comida,384767
78902,Turco,33942
78903,Comida,52492
78904,Spa,460752
78905,Gimnasio,57639
78906,Sauna,142943
78907,Turco,92783
78908,Gimnasio,82144
78909,Gimnasio,24703
78910,Cocina,152997
78911,Piscina,475136
78912,Spa,214121
78913,Cocina,270557
78914,Sauna,167063
78915,Cocina,194725
78916,Comida,247326
78917,Cocina,240168
78918,Comida,200668
78919,Gimnasio,20504
78920,Gimnasio,198185
78921,Comida,123381
78922,Gimnasio,408663
78923,Comida,103597
78924,Spa,172302
78925,Comida,192294
78926,Sauna,308503
78927,Spa,165980
78928,Piscina,133406
78929,Piscina,299169
78930,Turco,159687
78931,Gimnasio,416293
78932,Cocina,12184
78933,Spa,350524
78934,Cocina,343927
78935,Piscina,85640
78936,Cocina,334680
78937,Spa,237387
78938,Comida,182885
78939,Comida,81123
78940,Spa,214190
78941,Sauna,495131
78942,Cocina,413972
78943,Sauna,210391
78944,Sauna,302464
78945,Turco,306143
78946,Turco,426417
78947,Gimnasio,189125
78948,Spa,316326
78949,Comida,303996
78950,Turco,181200
78951,Gimnasio,309159
78952,Sauna,92679
78953,Gimnasio,70336
78954,Piscina,15380
78955,Sauna,148318
78956,Piscina,110110
78957,Piscina,417796
78958,Spa,89865
78959,Sauna,332009
78960,Comida,294490
78961,Spa,356837
78962,Comida,202634
78963,Turco,496793
78964,Gimnasio,318508
78965,Spa,76200
78966,Spa,425387
78967,Sauna,258459
78968,Comida,48258
78969,Sauna,476162
78970,Piscina,225874
78971,Turco,493555
78972,Comida,253863
78973,Spa,419904
78974,Spa,282629
78975,Turco,126264
78976,Comida,16197
78977,Comida,76533
78978,Cocina,440664
78979,Spa,399415
78980,Gimnasio,456439
78981,Gimnasio,413883
78982,Gimnasio,95116
78983,Gimnasio,184023
78984,Spa,17235
78985,Gimnasio,318862
78986,Comida,26699
78987,Piscina,130760
78988,Turco,39361
78989,Comida,82820
78990,Spa,88663
78991,Turco,82710
78992,Sauna,260697
78993,Spa,395653
78994,Sauna,8667
78995,Sauna,39244
78996,Gimnasio,200737
78997,Spa,414182
78998,Turco,101508
78999,Spa,438033
79000,Sauna,370369
79001,Comida,2361
79002,Gimnasio,103173
79003,Spa,449798
79004,Sauna,177257
79005,Piscina,99739
79006,Gimnasio,431179
79007,Turco,79320
79008,Turco,281426
79009,Sauna,387829
79010,Turco,17828
79011,Piscina,65541
79012,Gimnasio,208193
79013,Spa,157482
79014,Piscina,214852
79015,Cocina,95820
79016,Cocina,40567
79017,Gimnasio,186890
79018,Cocina,80602
79019,Turco,186563
79020,Spa,5229
79021,Cocina,111427
79022,Comida,134418
79023,Comida,207047
79024,Spa,40501
79025,Cocina,171333
79026,Piscina,370687
79027,Comida,251595
79028,Comida,3384
79029,Turco,428550
79030,Comida,393223
79031,Turco,144769
79032,Comida,436828
79033,Turco,471509
79034,Spa,106025
79035,Spa,51449
79036,Gimnasio,481049
79037,Comida,358918
79038,Turco,487167
79039,Gimnasio,434224
79040,Comida,87262
79041,Sauna,236351
79042,Comida,224047
79043,Turco,370519
79044,Piscina,468469
79045,Piscina,491445
79046,Cocina,189897
79047,Comida,22519
79048,Piscina,19726
79049,Comida,60301
79050,Gimnasio,188145
79051,Cocina,269033
79052,Cocina,161061
79053,Spa,248254
79054,Sauna,194545
79055,Gimnasio,249665
79056,Cocina,409728
79057,Cocina,129931
79058,Cocina,383587
79059,Spa,73711
79060,Cocina,45232
79061,Turco,475470
79062,Comida,23212
79063,Turco,269303
79064,Piscina,250598
79065,Piscina,253775
79066,Cocina,139095
79067,Turco,375568
79068,Gimnasio,320755
79069,Spa,203702
79070,Sauna,492870
79071,Spa,397113
79072,Sauna,344081
79073,Sauna,38191
79074,Cocina,184290
79075,Turco,122848
79076,Cocina,363458
79077,Gimnasio,440321
79078,Sauna,381407
79079,Comida,300722
79080,Gimnasio,294016
79081,Piscina,345686
79082,Turco,435502
79083,Turco,80951
79084,Comida,210255
79085,Spa,339180
79086,Turco,266637
79087,Piscina,237380
79088,Cocina,231086
79089,Comida,145488
79090,Turco,216537
79091,Comida,295638
79092,Comida,93905
79093,Comida,442014
79094,Comida,472059
79095,Piscina,349886
79096,Comida,340889
79097,Comida,212878
79098,Spa,464466
79099,Turco,158353
79100,Cocina,232176
79101,Cocina,309666
79102,Sauna,190867
79103,Spa,216743
79104,Comida,405151
79105,Spa,3334
79106,Cocina,93819
79107,Piscina,176060
79108,Turco,12978
79109,Cocina,162534
79110,Cocina,123369
79111,Turco,138411
79112,Comida,322363
79113,Comida,477333
79114,Turco,108527
79115,Cocina,239797
79116,Turco,355402
79117,Spa,193830
79118,Sauna,215887
79119,Spa,227240
79120,Comida,125883
79121,Spa,269817
79122,Comida,309407
79123,Gimnasio,495364
79124,Comida,368623
79125,Spa,33081
79126,Comida,364049
79127,Turco,282969
79128,Gimnasio,462325
79129,Comida,156673
79130,Cocina,137612
79131,Gimnasio,385809
79132,Cocina,298670
79133,Sauna,70424
79134,Spa,33437
79135,Comida,103769
79136,Cocina,163887
79137,Gimnasio,290571
79138,Gimnasio,323918
79139,Cocina,262980
79140,Piscina,343903
79141,Cocina,49840
79142,Turco,28502
79143,Turco,289913
79144,Cocina,166840
79145,Piscina,85155
79146,Piscina,104217
79147,Sauna,153805
79148,Gimnasio,193079
79149,Cocina,377344
79150,Cocina,62624
79151,Turco,402770
79152,Cocina,137209
79153,Spa,144725
79154,Piscina,189688
79155,Comida,126212
79156,Gimnasio,105026
79157,Piscina,240586
79158,Turco,179724
79159,Turco,84618
79160,Piscina,48316
79161,Spa,120448
79162,Spa,228074
79163,Spa,2312
79164,Comida,131606
79165,Spa,43841
79166,Gimnasio,53798
79167,Gimnasio,93999
79168,Spa,6521
79169,Gimnasio,228407
79170,Spa,57009
79171,Gimnasio,325614
79172,Turco,171475
79173,Piscina,104981
79174,Comida,153575
79175,Comida,223687
79176,Gimnasio,312590
79177,Turco,298358
79178,Turco,161319
79179,Spa,453072
79180,Cocina,72464
79181,Comida,16913
79182,Turco,236306
79183,Gimnasio,195118
79184,Spa,228702
79185,Spa,79409
79186,Comida,324439
79187,Spa,204411
79188,Comida,97992
79189,Sauna,91208
79190,Turco,483150
79191,Gimnasio,310998
79192,Piscina,430636
79193,Spa,161156
79194,Spa,318997
79195,Sauna,239345
79196,Sauna,267596
79197,Comida,377968
79198,Comida,377548
79199,Piscina,143383
79200,Turco,151550
79201,Gimnasio,207825
79202,Spa,136955
79203,Sauna,229689
79204,Sauna,462574
79205,Spa,499824
79206,Cocina,471823
79207,Gimnasio,488933
79208,Gimnasio,247244
79209,Turco,214913
79210,Spa,258208
79211,Sauna,89913
79212,Turco,64709
79213,Turco,298672
79214,Piscina,425645
79215,Sauna,441352
79216,Gimnasio,205534
79217,Comida,58982
79218,Piscina,49875
79219,Spa,45763
79220,Spa,468778
79221,Sauna,174576
79222,Cocina,322440
79223,Sauna,153491
79224,Gimnasio,356172
79225,Turco,371961
79226,Turco,8977
79227,Piscina,203962
79228,Comida,182772
79229,Comida,331653
79230,Gimnasio,475050
79231,Comida,335821
79232,Sauna,113899
79233,Spa,218559
79234,Cocina,476511
79235,Cocina,219619
79236,Gimnasio,452791
79237,Sauna,25064
79238,Spa,249448
79239,Cocina,289556
79240,Cocina,228017
79241,Turco,350738
79242,Gimnasio,439599
79243,Comida,245367
79244,Piscina,308400
79245,Turco,404110
79246,Comida,54367
79247,Sauna,478909
79248,Spa,349409
79249,Cocina,210677
79250,Piscina,271908
79251,Turco,62670
79252,Piscina,34559
79253,Spa,353911
79254,Sauna,107439
79255,Comida,249308
79256,Spa,251094
79257,Piscina,443072
79258,Cocina,334257
79259,Turco,243705
79260,Turco,235978
79261,Gimnasio,145353
79262,Comida,72380
79263,Spa,309594
79264,Spa,425330
79265,Sauna,125315
79266,Turco,484949
79267,Sauna,242617
79268,Piscina,396522
79269,Comida,24775
79270,Cocina,255944
79271,Turco,203099
79272,Comida,331783
79273,Spa,46030
79274,Comida,441857
79275,Comida,113153
79276,Cocina,66664
79277,Spa,44521
79278,Turco,470706
79279,Gimnasio,366796
79280,Piscina,176075
79281,Sauna,332805
79282,Cocina,429236
79283,Turco,82791
79284,Cocina,422861
79285,Gimnasio,150130
79286,Cocina,76683
79287,Cocina,61751
79288,Spa,29605
79289,Gimnasio,407246
79290,Spa,86474
79291,Sauna,410186
79292,Spa,330875
79293,Piscina,15326
79294,Sauna,30932
79295,Piscina,472302
79296,Comida,446511
79297,Comida,374865
79298,Spa,131942
79299,Cocina,480193
79300,Sauna,42189
79301,Cocina,99290
79302,Spa,255389
79303,Turco,337353
79304,Turco,373527
79305,Comida,236801
79306,Turco,302664
79307,Turco,690
79308,Comida,352173
79309,Turco,270458
79310,Gimnasio,218110
79311,Piscina,1266
79312,Gimnasio,38969
79313,Piscina,162112
79314,Cocina,290713
79315,Cocina,343398
79316,Cocina,421055
79317,Sauna,367684
79318,Piscina,338045
79319,Gimnasio,195774
79320,Cocina,387227
79321,Cocina,178966
79322,Comida,241210
79323,Spa,28789
79324,Sauna,46083
79325,Spa,101883
79326,Cocina,133367
79327,Piscina,314641
79328,Turco,13370
79329,Comida,226102
79330,Piscina,295817
79331,Piscina,269933
79332,Sauna,424101
79333,Spa,202896
79334,Gimnasio,260428
79335,Cocina,108624
79336,Spa,160565
79337,Cocina,376272
79338,Piscina,169
79339,Comida,342773
79340,Cocina,449957
79341,Gimnasio,182421
79342,Piscina,184305
79343,Turco,289596
79344,Spa,81315
79345,Cocina,300005
79346,Comida,422492
79347,Spa,82189
79348,Turco,413939
79349,Turco,407430
79350,Spa,166815
79351,Piscina,121151
79352,Spa,326314
79353,Spa,336352
79354,Turco,283790
79355,Turco,422813
79356,Gimnasio,206558
79357,Turco,206568
79358,Comida,466848
79359,Comida,264386
79360,Turco,81487
79361,Gimnasio,103611
79362,Gimnasio,222323
79363,Turco,241446
79364,Turco,460300
79365,Comida,69872
79366,Spa,64256
79367,Piscina,288503
79368,Gimnasio,68206
79369,Spa,351447
79370,Gimnasio,135852
79371,Comida,340701
79372,Cocina,414294
79373,Sauna,490594
79374,Comida,486138
79375,Piscina,25068
79376,Gimnasio,122369
79377,Cocina,260708
79378,Cocina,389306
79379,Piscina,201543
79380,Comida,287938
79381,Cocina,453824
79382,Sauna,55814
79383,Turco,460302
79384,Cocina,62143
79385,Comida,249098
79386,Comida,146814
79387,Piscina,346950
79388,Piscina,82224
79389,Gimnasio,300141
79390,Cocina,493610
79391,Piscina,434872
79392,Piscina,192831
79393,Sauna,349411
79394,Turco,296876
79395,Piscina,284881
79396,Gimnasio,374330
79397,Piscina,60077
79398,Comida,348763
79399,Spa,3257
79400,Sauna,477430
79401,Piscina,154071
79402,Comida,350027
79403,Gimnasio,271238
79404,Spa,262441
79405,Piscina,7479
79406,Cocina,176567
79407,Cocina,332791
79408,Cocina,373077
79409,Gimnasio,31611
79410,Turco,223284
79411,Sauna,273501
79412,Comida,143742
79413,Gimnasio,77594
79414,Gimnasio,231933
79415,Cocina,109932
79416,Gimnasio,163976
79417,Sauna,408051
79418,Sauna,46124
79419,Sauna,82106
79420,Spa,203706
79421,Gimnasio,242280
79422,Comida,81074
79423,Turco,369928
79424,Turco,140297
79425,Spa,256371
79426,Piscina,86831
79427,Comida,136870
79428,Cocina,135442
79429,Piscina,89737
79430,Sauna,164342
79431,Comida,268737
79432,Gimnasio,195291
79433,Comida,294162
79434,Sauna,132093
79435,Cocina,50553
79436,Piscina,181658
79437,Comida,342916
79438,Comida,335803
79439,Spa,172560
79440,Cocina,354263
79441,Turco,161
79442,Sauna,340899
79443,Cocina,70473
79444,Turco,219939
79445,Spa,3600
79446,Gimnasio,66122
79447,Sauna,480624
79448,Piscina,257220
79449,Comida,96420
79450,Spa,125352
79451,Gimnasio,417339
79452,Spa,207390
79453,Turco,389092
79454,Cocina,351665
79455,Turco,451817
79456,Comida,67358
79457,Cocina,65784
79458,Turco,257600
79459,Gimnasio,443487
79460,Gimnasio,499788
79461,Comida,178939
79462,Sauna,228068
79463,Cocina,159758
79464,Comida,298359
79465,Sauna,460416
79466,Comida,471507
79467,Piscina,26405
79468,Comida,4159
79469,Turco,484654
79470,Comida,11900
79471,Turco,168878
79472,Comida,371115
79473,Piscina,123885
79474,Turco,94203
79475,Cocina,370841
79476,Sauna,139343
79477,Comida,213544
79478,Spa,306797
79479,Spa,259352
79480,Turco,399689
79481,Piscina,81893
79482,Piscina,155279
79483,Piscina,338939
79484,Cocina,85380
79485,Gimnasio,127358
79486,Spa,315509
79487,Spa,36255
79488,Cocina,31835
79489,Comida,71302
79490,Comida,190945
79491,Cocina,275514
79492,Piscina,389001
79493,Gimnasio,319096
79494,Gimnasio,487155
79495,Turco,126016
79496,Comida,120409
79497,Spa,204297
79498,Comida,9378
79499,Cocina,218261
79500,Cocina,266020
79501,Gimnasio,31195
79502,Turco,464335
79503,Comida,321028
79504,Sauna,265739
79505,Gimnasio,92245
79506,Turco,59503
79507,Gimnasio,420677
79508,Turco,315747
79509,Cocina,151560
79510,Turco,337363
79511,Turco,325101
79512,Turco,435775
79513,Turco,155194
79514,Turco,215087
79515,Comida,159962
79516,Comida,67775
79517,Sauna,273874
79518,Comida,451072
79519,Piscina,146299
79520,Cocina,76175
79521,Cocina,164744
79522,Sauna,232356
79523,Sauna,95606
79524,Cocina,482684
79525,Comida,260691
79526,Gimnasio,210533
79527,Gimnasio,466774
79528,Turco,234456
79529,Gimnasio,376064
79530,Turco,328568
79531,Comida,399558
79532,Spa,18827
79533,Piscina,462546
79534,Sauna,401099
79535,Sauna,168840
79536,Sauna,443485
79537,Sauna,279112
79538,Gimnasio,437029
79539,Gimnasio,208318
79540,Gimnasio,250366
79541,Gimnasio,408203
79542,Gimnasio,2845
79543,Piscina,143201
79544,Piscina,115430
79545,Spa,387651
79546,Sauna,352127
79547,Piscina,398876
79548,Spa,223684
79549,Turco,110435
79550,Sauna,380870
79551,Comida,330570
79552,Cocina,484033
79553,Sauna,288736
79554,Comida,186679
79555,Comida,102597
79556,Piscina,271216
79557,Cocina,298500
79558,Spa,396619
79559,Piscina,407763
79560,Gimnasio,314109
79561,Cocina,67790
79562,Comida,409451
79563,Comida,327078
79564,Turco,352809
79565,Sauna,299499
79566,Spa,423981
79567,Turco,377814
79568,Cocina,267939
79569,Gimnasio,325073
79570,Piscina,83603
79571,Turco,295422
79572,Cocina,446785
79573,Comida,179672
79574,Comida,475953
79575,Piscina,145286
79576,Comida,247788
79577,Comida,27088
79578,Gimnasio,298255
79579,Sauna,218982
79580,Sauna,109611
79581,Cocina,439964
79582,Turco,58971
79583,Sauna,214661
79584,Cocina,341776
79585,Turco,314371
79586,Comida,262781
79587,Piscina,108738
79588,Comida,438451
79589,Sauna,135517
79590,Turco,115250
79591,Sauna,400729
79592,Piscina,347285
79593,Piscina,360677
79594,Cocina,367990
79595,Turco,343510
79596,Spa,295686
79597,Turco,80254
79598,Gimnasio,170761
79599,Piscina,258642
79600,Comida,374593
79601,Comida,28505
79602,Turco,85723
79603,Piscina,157188
79604,Gimnasio,66733
79605,Sauna,468423
79606,Piscina,12081
79607,Cocina,177035
79608,Comida,358786
79609,Sauna,353878
79610,Comida,40789
79611,Piscina,5371
79612,Cocina,396845
79613,Piscina,425958
79614,Piscina,39915
79615,Cocina,368326
79616,Gimnasio,77729
79617,Comida,363411
79618,Cocina,162823
79619,Turco,169180
79620,Comida,236494
79621,Comida,239714
79622,Turco,359388
79623,Sauna,188087
79624,Comida,430159
79625,Turco,424975
79626,Piscina,34236
79627,Piscina,217612
79628,Sauna,333400
79629,Sauna,462803
79630,Gimnasio,424616
79631,Spa,134919
79632,Cocina,395984
79633,Sauna,29325
79634,Turco,224451
79635,Comida,301605
79636,Turco,390483
79637,Piscina,355017
79638,Piscina,213723
79639,Gimnasio,294011
79640,Comida,474489
79641,Sauna,264851
79642,Gimnasio,105271
79643,Piscina,387283
79644,Piscina,495685
79645,Cocina,424176
79646,Spa,249072
79647,Sauna,114845
79648,Gimnasio,349169
79649,Gimnasio,135778
79650,Spa,330957
79651,Cocina,302047
79652,Piscina,244742
79653,Gimnasio,200238
79654,Gimnasio,45762
79655,Cocina,427980
79656,Turco,75538
79657,Piscina,373827
79658,Gimnasio,45799
79659,Comida,188881
79660,Turco,145261
79661,Gimnasio,101491
79662,Turco,106315
79663,Spa,235036
79664,Spa,491328
79665,Spa,19448
79666,Gimnasio,380129
79667,Piscina,493235
79668,Comida,188436
79669,Piscina,170161
79670,Turco,344240
79671,Comida,346986
79672,Piscina,22012
79673,Cocina,212690
79674,Piscina,25472
79675,Cocina,79175
79676,Cocina,494005
79677,Sauna,187602
79678,Sauna,470801
79679,Piscina,400137
79680,Piscina,104745
79681,Sauna,246305
79682,Spa,199983
79683,Piscina,247024
79684,Comida,276547
79685,Gimnasio,105570
79686,Piscina,192902
79687,Sauna,197234
79688,Sauna,74534
79689,Turco,30881
79690,Sauna,116431
79691,Sauna,377559
79692,Cocina,88116
79693,Sauna,342140
79694,Turco,166129
79695,Piscina,228349
79696,Piscina,371813
79697,Comida,183437
79698,Gimnasio,121878
79699,Turco,351865
79700,Turco,164069
79701,Turco,150190
79702,Comida,380315
79703,Gimnasio,425538
79704,Gimnasio,26561
79705,Spa,270339
79706,Cocina,100452
79707,Sauna,363646
79708,Sauna,19779
79709,Piscina,314353
79710,Gimnasio,150880
79711,Turco,457187
79712,Spa,323666
79713,Piscina,15432
79714,Gimnasio,327671
79715,Spa,138455
79716,Gimnasio,393117
79717,Cocina,104223
79718,Comida,192873
79719,Gimnasio,154841
79720,Piscina,464857
79721,Gimnasio,84564
79722,Comida,454145
79723,Gimnasio,386858
79724,Piscina,241284
79725,Cocina,312843
79726,Gimnasio,190390
79727,Gimnasio,202708
79728,Spa,168774
79729,Spa,139822
79730,Spa,258113
79731,Cocina,490895
79732,Spa,220099
79733,Piscina,494611
79734,Piscina,11781
79735,Piscina,229498
79736,Spa,9714
79737,Sauna,275649
79738,Sauna,241581
79739,Cocina,139065
79740,Cocina,91456
79741,Gimnasio,444654
79742,Turco,198706
79743,Spa,400382
79744,Cocina,242394
79745,Comida,490214
79746,Turco,151200
79747,Gimnasio,186624
79748,Turco,407190
79749,Piscina,334184
79750,Piscina,327193
79751,Sauna,479734
79752,Spa,323221
79753,Spa,311664
79754,Piscina,163299
79755,Sauna,402631
79756,Piscina,245386
79757,Piscina,369743
79758,Cocina,32948
79759,Piscina,252884
79760,Piscina,474434
79761,Sauna,214212
79762,Cocina,6998
79763,Comida,480231
79764,Piscina,420585
79765,Piscina,133386
79766,Spa,146753
79767,Turco,466512
79768,Gimnasio,481191
79769,Comida,10265
79770,Spa,326369
79771,Comida,380307
79772,Turco,140305
79773,Piscina,230085
79774,Piscina,181781
79775,Spa,263874
79776,Comida,457460
79777,Spa,61314
79778,Cocina,83380
79779,Gimnasio,65485
79780,Cocina,492825
79781,Piscina,356655
79782,Cocina,87423
79783,Spa,411225
79784,Sauna,490429
79785,Comida,99952
79786,Piscina,335661
79787,Cocina,388013
79788,Sauna,345518
79789,Comida,211291
79790,Cocina,244648
79791,Gimnasio,153612
79792,Spa,77022
79793,Turco,256195
79794,Sauna,407862
79795,Sauna,357691
79796,Piscina,81577
79797,Piscina,192233
79798,Spa,499268
79799,Comida,192097
79800,Gimnasio,203889
79801,Comida,461099
79802,Comida,354314
79803,Turco,12228
79804,Cocina,251605
79805,Spa,335863
79806,Gimnasio,56332
79807,Turco,154708
79808,Piscina,182627
79809,Comida,325739
79810,Piscina,19488
79811,Piscina,362412
79812,Comida,356837
79813,Gimnasio,487859
79814,Comida,150672
79815,Turco,139587
79816,Cocina,415694
79817,Sauna,90189
79818,Gimnasio,72755
79819,Turco,460000
79820,Spa,296680
79821,Piscina,441844
79822,Piscina,427414
79823,Sauna,290130
79824,Gimnasio,444583
79825,Gimnasio,235863
79826,Gimnasio,57482
79827,Comida,303686
79828,Gimnasio,286926
79829,Gimnasio,465136
79830,Comida,465201
79831,Spa,38945
79832,Gimnasio,423232
79833,Piscina,212013
79834,Gimnasio,481407
79835,Comida,374846
79836,Spa,442871
79837,Gimnasio,103010
79838,Turco,333904
79839,Spa,178017
79840,Spa,87748
79841,Turco,177107
79842,Cocina,285324
79843,Comida,364107
79844,Piscina,201900
79845,Gimnasio,287679
79846,Turco,328362
79847,Gimnasio,86528
79848,Comida,256608
79849,Sauna,36919
79850,Sauna,392384
79851,Sauna,339344
79852,Cocina,29310
79853,Turco,64874
79854,Cocina,86190
79855,Spa,448184
79856,Turco,270247
79857,Gimnasio,201835
79858,Cocina,467030
79859,Spa,77208
79860,Sauna,463812
79861,Cocina,65766
79862,Cocina,26315
79863,Sauna,482281
79864,Comida,22196
79865,Turco,449833
79866,Piscina,146299
79867,Spa,68879
79868,Piscina,209930
79869,Turco,128997
79870,Turco,308261
79871,Cocina,470936
79872,Turco,271106
79873,Gimnasio,361707
79874,Spa,419538
79875,Spa,488568
79876,Turco,465061
79877,Sauna,398241
79878,Spa,117880
79879,Comida,463412
79880,Piscina,299777
79881,Comida,471529
79882,Gimnasio,343352
79883,Turco,401694
79884,Sauna,421687
79885,Sauna,360137
79886,Gimnasio,467207
79887,Spa,293216
79888,Comida,490112
79889,Sauna,306020
79890,Spa,18578
79891,Piscina,281358
79892,Turco,95154
79893,Sauna,167437
79894,Piscina,274606
79895,Piscina,126095
79896,Gimnasio,139311
79897,Piscina,260043
79898,Turco,206485
79899,Turco,258950
79900,Sauna,221702
79901,Spa,149000
79902,Piscina,114248
79903,Turco,490766
79904,Spa,424520
79905,Sauna,4436
79906,Sauna,116300
79907,Spa,200336
79908,Piscina,392357
79909,Comida,395760
79910,Gimnasio,211018
79911,Spa,416704
79912,Sauna,457701
79913,Comida,374278
79914,Comida,112830
79915,Turco,89962
79916,Cocina,377435
79917,Gimnasio,353060
79918,Piscina,107927
79919,Gimnasio,193179
79920,Gimnasio,20133
79921,Cocina,393139
79922,Comida,351275
79923,Turco,483298
79924,Spa,42124
79925,Spa,482625
79926,Comida,401010
79927,Piscina,485397
79928,Sauna,115213
79929,Cocina,475794
79930,Cocina,255092
79931,Sauna,137070
79932,Piscina,323218
79933,Turco,29010
79934,Piscina,358548
79935,Cocina,444375
79936,Sauna,143072
79937,Piscina,215381
79938,Cocina,102107
79939,Comida,429989
79940,Spa,420667
79941,Turco,237769
79942,Gimnasio,199237
79943,Cocina,335903
79944,Spa,296972
79945,Cocina,249523
79946,Gimnasio,113536
79947,Sauna,59661
79948,Piscina,215051
79949,Gimnasio,485972
79950,Sauna,390072
79951,Cocina,337906
79952,Turco,436955
79953,Cocina,457318
79954,Turco,48066
79955,Sauna,277747
79956,Turco,435803
79957,Sauna,273090
79958,Piscina,377043
79959,Piscina,175582
79960,Sauna,83947
79961,Sauna,435877
79962,Piscina,432785
79963,Comida,288050
79964,Piscina,477078
79965,Sauna,48765
